DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,A_WS,A_POWER,YD15
2021/12/13 3:15,8.3,48533.52,290,-14.5,44,824,6.1,32169,34385
2021/12/13 3:30,8.4,49086.24,290,-14.4,43,824,6.3,33416,31214
2021/12/13 3:45,8.4,49637.98,289,-14.4,43,824,6.1,34050,33536
2021/12/13 4:00,8.5,50190.7,288,-14.3,42,824,6,33148,35099
2021/12/13 4:15,8.5,50665.02,287,-14.3,42,824,5.7,29905,33938
2021/12/13 4:30,8.5,51060.94,286,-14.3,41,824,6,30297,30098
2021/12/13 4:45,8.5,51457.84,286,-14.2,41,823,5.6,26770,29026
2021/12/13 5:00,8.6,51853.76,285,-14.2,40,823,5.4,24043,25587
2021/12/13 5:15,8.6,52178.14,285,-14.2,40,823,5.6,24083,23667
2021/12/13 5:30,8.7,52431.96,285,-14.1,40,823,6.2,32281,23489
2021/12/13 5:45,8.7,52684.8,285,-14,39,823,7.2,45257,27686
2021/12/13 6:00,8.8,52938.62,285,-13.9,39,823,7.7,52427,39073
2021/12/13 6:15,8.8,53260.06,285,-13.8,39,823,8,57796,51577
2021/12/13 6:30,8.9,53650.1,284,-13.7,39,823,8.3,59462,57829
2021/12/13 6:45,9,54040.14,284,-13.6,38,823,8.5,60133,57918
2021/12/13 7:00,9,54430.18,283,-13.5,38,823,8.6,60566,58856
2021/12/13 7:15,9.1,54777.1,283,-13.4,38,823,9.1,57247,57069
2021/12/13 7:30,9.2,55176.97485,283,-13.3,38,823,7.5,52153,57293
2021/12/13 7:45,9.3,55415.99354,282,-13.2,38,823,6.8,40967,54703
2021/12/13 8:00,9.4,55452.27803,282,-13.1,38,823,6.7,36672,44164
2021/12/13 8:15,9.7,55492.67863,282,-12.8,38,823,6.7,40403,34563
2021/12/13 8:30,10.1,55371.11284,282,-12.3,37,823,6.2,34741,39297
2021/12/13 8:45,10.4,55296.53828,282,-11.8,36,823,7,45336,36662
2021/12/13 9:00,10.8,55475.4712,282,-11.3,35,823,7.7,33961,38225
2021/12/13 9:15,10.8,55239.82397,282,-10.8,34,823,7.7,52100,54524
2021/12/13 9:30,10.3,55326.21258,281,-10.3,33,823,7.5,44249,48719
2021/12/13 9:45,9.7,54880,279,-9.7,32,822,7.9,53728,40368
2021/12/13 10:00,9.2,53528.58,278,-9.2,31,822,7.5,48916,48183
2021/12/13 10:15,8.9,52667.16,277,-8.7,30,822,7.1,44295,50639
2021/12/13 10:30,8.8,52297.7,277,-8.2,29,822,7.8,51421,48674
2021/12/13 10:45,8.6,51928.24,275,-7.8,28,822,8.2,50433,49389
2021/12/13 11:00,8.5,51558.78,275,-7.3,27,822,8.2,52383,50773
2021/12/13 11:15,8.4,51592.1,274,-7,27,822,7.6,49634,50416
2021/12/13 11:30,8.5,52029.18,273,-6.7,26,822,7.8,49621,50059
2021/12/13 11:45,8.5,52466.26,273,-6.4,26,821,7.4,47255,50371
2021/12/13 12:00,8.6,52903.34,273,-6.1,25,821,6.8,42499,44968
2021/12/13 12:15,8.6,53281.62,273,-5.9,25,821,6.9,41636,47379
2021/12/13 12:30,8.6,53601.1,272,-5.7,25,821,6.8,38411,42646
2021/12/13 12:45,8.5,53919.6,272,-5.6,24,820,6.8,39284,40368
2021/12/13 13:00,8.5,54239.08,271,-5.4,24,820,7,42583,37912
2021/12/13 13:15,8.5,54482.12,271,-5.3,24,820,7.7,50453,41038
2021/12/13 13:30,8.5,54648.72,271,-5.3,24,820,8.6,52442,49925
2021/12/13 13:45,8.4,54814.34,270,-5.3,25,819,8,49700,51398
2021/12/13 14:00,8.4,54980.94,270,-5.3,25,819,8.1,50814,50594
2021/12/13 14:15,8.4,55410.4285,270,-5.3,25,819,8.2,53599,51934
2021/12/13 14:30,8.3,55361.85685,269,-5.4,26,819,8.7,54056,52872
2021/12/13 14:45,8.2,55330.9247,269,-5.5,27,819,8.5,54070,52247
2021/12/13 15:00,8.1,55321.69765,268,-5.6,28,819,8.8,54036,51755
2021/12/13 15:15,8.1,55119.8784,268,-5.8,29,819,9.7,56479,52381
2021/12/13 15:30,8.2,55338.47167,268,-6.1,30,819,9.4,54650,53542
2021/12/13 15:45,8.4,55481.03511,268,-6.4,31,819,9.6,57264,55194
2021/12/13 16:00,8.5,55464.99121,268,-6.7,32,819,9.4,58141,55194
2021/12/13 16:15,8.6,55260.28728,268,-7,33,819,9,58614,56176
2021/12/13 16:30,8.6,55348.58133,267,-7.5,34,819,8.6,57876,57293
2021/12/13 16:45,8.5,55403.46621,267,-7.9,35,818,8.4,59538,58364
2021/12/13 17:00,8.5,55282.10418,267,-8.4,36,818,7.7,53297,58677
2021/12/13 17:15,8.5,55438.81001,267,-8.7,37,818,7.6,52003,55730
2021/12/13 17:30,8.6,55392.98594,267,-8.9,38,818,7.1,43195,51979
2021/12/13 17:45,8.7,55345.71264,267,-9,38,818,6.6,38165,44611
2021/12/13 18:00,8.8,55150.10618,267,-9.2,39,818,6.3,37362,36930
2021/12/13 18:15,8.8,55490.77517,267,-9.3,39,818,6.9,42402,36483
2021/12/13 18:30,8.8,55267.72561,267,-9.4,40,818,7.1,46465,40547
2021/12/13 18:45,8.9,55396.41045,267,-9.4,40,818,7.4,47987,44209
2021/12/13 19:00,8.9,55466.81028,267,-9.5,41,818,7.9,54971,45414
2021/12/13 19:15,8.9,55314.88646,267,-9.5,41,818,8,55014,50193
2021/12/13 19:30,9,55307.09378,267,-9.5,42,818,8.9,59751,53274
2021/12/13 19:45,9,55392.75917,266,-9.6,43,817,8.8,59268,58945
2021/12/13 20:00,9.1,55425.8737,266,-9.6,44,817,8.5,59802,58811
2021/12/13 20:15,9.1,55313.60762,266,-9.6,44,817,8.9,56822,57561
2021/12/13 20:30,9.1,55448.6735,266,-9.6,45,817,8.8,56777,57739
2021/12/13 20:45,9.2,55443.74403,266,-9.7,46,817,8.1,53604,56489
2021/12/13 21:00,9.2,55439.2623,266,-9.7,47,817,8.1,54396,53408
2021/12/13 21:15,9.2,55258.47094,266,-9.7,48,817,8.1,56068,54122
2021/12/13 21:30,9.2,55111.79638,266,-9.8,49,817,8.2,55821,54122
2021/12/13 21:45,9.2,55332.27149,266,-9.8,50,817,8.8,55425,51889
2021/12/13 22:00,9.2,55327.64834,266,-9.9,51,817,9.1,56304,55640
2021/12/13 22:15,9.2,55153.26439,266,-9.9,51,817,8.9,55160,54524
2021/12/13 22:30,9.2,55182.38176,267,-9.9,51,817,7.9,48446,54301
2021/12/13 22:45,9.3,55308.98349,267,-10,52,816,8.2,52701,48049
2021/12/13 23:00,9.3,55170.80665,268,-10,52,816,7.8,49809,48674
2021/12/13 23:15,9.3,55405.142,268,-10,52,816,7.8,52994,50371
2021/12/13 23:30,9.3,55429.54785,268,-10,52,816,8.3,56470,51889
2021/12/13 23:45,9.4,55202.04353,269,-9.9,51,816,9.5,56857,51800
2021/12/14 0:00,9.2,55478.93985,269,-10.1,52,816,10,58340,55998
2021/12/14 0:15,9.2,55282.95108,270,-10.1,52,816,8.8,57684,55060
2021/12/14 0:30,9.2,55149.35626,271,-10.1,52,816,8.1,53182,56444
2021/12/14 0:45,9.3,55240.0701,271,-10,51,816,7.8,50076,51264
2021/12/14 1:00,9.3,55422.58898,272,-10,51,816,7.6,49141,49076
2021/12/14 1:15,9.3,55163.90047,272,-10,51,816,8.1,51290,47469
2021/12/14 1:30,9.2,55196.96735,273,-10,51,816,8.4,54635,51264
2021/12/14 1:45,9.2,54917.24,274,-10,50,815,8.3,55176,53452
2021/12/14 2:00,9.1,54570.32,274,-10,50,815,7.8,51488,54479
2021/12/14 2:15,9.1,54433.12,274,-10,50,815,7.6,46242,49791
2021/12/14 2:30,9.2,54505.64,274,-10,50,815,7.8,49672,45013
2021/12/14 2:45,9.3,54577.18,274,-10.1,50,815,8.2,53445,48228
2021/12/14 3:00,9.4,54649.7,274,-10.1,50,815,7.6,47985,55908
2021/12/14 3:15,9.4,54760.44,274,-10.1,50,815,7.1,44504,50371
2021/12/14 3:30,9.3,54910.38,274,-10.2,50,815,7.2,43331,41976
2021/12/14 3:45,9.2,55439.34622,273,-10.3,51,814,8.5,52458,43450
2021/12/14 4:00,9.1,55106.23257,273,-10.4,51,814,8.8,57256,53140
2021/12/14 4:15,9,55251.51364,272,-10.5,51,814,9.8,55657,54613
2021/12/14 4:30,9.1,55259.73291,271,-10.6,52,814,9.5,53505,55507
2021/12/14 4:45,9.2,55450.28317,271,-10.6,53,813,9.6,55222,54435
2021/12/14 5:00,9.3,55113.87271,270,-10.7,54,813,9.9,55519,55060
2021/12/14 5:15,9.3,55326.99716,271,-10.7,54,813,9.4,55757,54881
2021/12/14 5:30,9.4,55418.28605,271,-10.8,55,813,9.7,55942,55283
2021/12/14 5:45,9.4,55210.94936,272,-10.8,55,813,9.7,56468,56757
2021/12/14 6:00,9.5,55432.8776,272,-10.9,56,813,9.7,56391,55015
2021/12/14 6:15,9.5,55347.54237,274,-10.9,56,813,9.6,57416,54881
2021/12/14 6:30,9.5,55231.95292,274,-11,56,813,10.1,57020,55105
2021/12/14 6:45,9.4,55292.37139,275,-11,57,814,10.3,57996,56042
2021/12/14 7:00,9.5,55255.23785,276,-11.1,57,814,11.1,58384,56668
2021/12/14 7:15,9.5,55221.52803,277,-11.1,57,814,11.1,59077,56176
2021/12/14 7:30,9.4,55163.18945,278,-11.1,57,814,10.6,58482,58007
2021/12/14 7:45,9.3,55357.46947,279,-11.2,57,814,9.6,59139,58230
2021/12/14 8:00,9.2,55109.59358,279,-11.2,57,814,8.9,59579,58320
2021/12/14 8:15,8.9,55224.17348,280,-11.1,56,814,7.8,49994,59124
2021/12/14 8:30,8.5,55270.42888,280,-10.8,55,814,7.5,48416,56042
2021/12/14 8:45,8.1,54194,281,-10.5,54,814,7.4,45694,50237
2021/12/14 9:00,7.7,52940.58,281,-10.2,53,814,7.6,47631,50773
2021/12/14 9:15,7.6,51828.28,282,-10,51,814,7.9,49604,47870
2021/12/14 9:30,7.7,50856.12,283,-9.8,50,814,9,52169,47647
2021/12/14 9:45,7.7,49883.96,284,-9.6,49,814,8.3,45748,53318
2021/12/14 10:00,7.9,48911.8,285,-9.4,48,814,8,50440,51354
2021/12/14 10:15,7.9,48170.92,287,-9.2,47,814,8,50824,52068
2021/12/14 10:30,7.9,47660.34,288,-9.1,46,814,7.9,50079,49121
2021/12/14 10:45,7.8,47149.76,289,-8.9,46,814,7.5,48612,50416
2021/12/14 11:00,7.7,46639.18,290,-8.8,45,814,8.2,52942,49344
2021/12/14 11:15,7.8,45809.12,290,-8.6,45,814,7.2,45488,50326
2021/12/14 11:30,7.7,44660.56,291,-8.5,44,814,7.1,41113,48228
2021/12/14 11:45,7.6,43512.98,292,-8.4,44,814,7,38736,43941
2021/12/14 12:00,7.5,42364.42,292,-8.3,43,814,7.3,44332,41306
2021/12/14 12:15,7.5,41251.14,293,-8.2,43,814,7.6,49120,46888
2021/12/14 12:30,7.4,40172.16,294,-8.1,43,814,7.4,46138,49031
2021/12/14 12:45,7.4,39093.18,295,-8.1,44,814,7.2,44319,52425
2021/12/14 13:00,7.3,38014.2,296,-8,44,814,6.9,39585,45459
2021/12/14 13:15,7.2,36826.44,298,-8,44,814,6.7,39116,40726
2021/12/14 13:30,7.2,35529.9,299,-8.1,44,814,6.7,38451,39877
2021/12/14 13:45,7.1,34234.34,301,-8.1,45,814,7.6,48001,39699
2021/12/14 14:00,7.1,32937.8,302,-8.2,45,814,7,41971,40413
2021/12/14 14:15,7,31676.54,304,-8.3,45,814,6.8,38089,41217
2021/12/14 14:30,7,30450.56,305,-8.5,46,814,6.3,32579,38716
2021/12/14 14:45,6.8,29224.58,306,-8.6,47,815,6.1,32297,33625
2021/12/14 15:00,6.8,27998.6,307,-8.8,48,815,6.3,32959,34608
2021/12/14 15:15,6.6,26878.46,308,-9,49,815,6.6,37450,34340
2021/12/14 15:30,6.6,25866.12,309,-9.3,50,815,6.9,40032,38091
2021/12/14 15:45,6.5,24853.78,311,-9.6,51,816,6.2,32632,41083
2021/12/14 16:00,6.4,23841.44,312,-9.9,52,816,6.3,31603,32330
2021/12/14 16:15,6.4,23330.86,313,-10.2,54,816,6.4,35834,32420
2021/12/14 16:30,6.5,23324,314,-10.6,56,816,5.7,28198,36841
2021/12/14 16:45,6.6,23317.14,316,-11.1,58,816,6.2,32514,27954
2021/12/14 17:00,6.6,23310.28,316,-11.5,60,816,5.2,20142,32777
2021/12/14 17:15,6.7,23124.08,317,-11.8,61,816,4.7,17392,23891
2021/12/14 17:30,6.7,22759.52,319,-12,62,816,5.2,23130,16433
2021/12/14 17:45,6.6,22393.98,319,-12.3,62,817,5.8,27404,18845
2021/12/14 18:00,6.6,22029.42,321,-12.5,63,817,6.5,34619,25587
2021/12/14 18:15,6.5,21681.52,322,-12.7,63,817,5.9,32211,30053
2021/12/14 18:30,6.4,21350.28,323,-12.8,63,817,5.8,30872,28803
2021/12/14 18:45,6.3,21019.04,323,-13,64,817,5.6,30165,31393
2021/12/14 19:00,6.2,20687.8,323,-13.1,64,817,6.1,32339,31125
2021/12/14 19:15,6.2,20344.8,324,-13.2,64,817,6.7,39893,31795
2021/12/14 19:30,6.1,19990.04,324,-13.3,64,817,6.7,42538,35814
2021/12/14 19:45,6.1,19635.28,324,-13.4,64,818,6.9,39690,41663
2021/12/14 20:00,6,19280.52,323,-13.5,64,818,6.5,38491,39073
2021/12/14 20:15,6,18968.88,323,-13.5,64,818,6.5,38175,36528
2021/12/14 20:30,6,18700.36,323,-13.6,64,818,6.1,32908,36573
2021/12/14 20:45,6.1,18430.86,322,-13.7,63,818,5.7,27716,34697
2021/12/14 21:00,6.1,18162.34,322,-13.8,63,818,5.3,26445,29651
2021/12/14 21:15,6.1,17924.2,322,-13.8,63,818,5.3,24026,23444
2021/12/14 21:30,5.9,17716.44,323,-13.9,63,818,4.6,20935,24516
2021/12/14 21:45,5.9,17508.68,323,-14,62,818,5.4,25303,19693
2021/12/14 22:00,5.8,17300.92,323,-14.1,62,818,5,22988,22015
2021/12/14 22:15,5.7,17079.44,322,-14.1,62,818,4.8,20676,24605
2021/12/14 22:30,5.5,16843.26,322,-14.1,61,818,4.9,20254,21836
2021/12/14 22:45,5.3,16607.08,322,-14.1,61,819,4.9,20273,18264
2021/12/14 23:00,5.1,16370.9,321,-14.1,60,819,4.6,18504,20541
2021/12/14 23:15,4.9,16272.9,321,-14.1,60,819,4.8,20915,17907
2021/12/14 23:30,4.8,16314.06,318,-14.1,59,819,4.9,19360,20675
2021/12/14 23:45,4.6,16356.2,316,-14.1,59,819,5,21541,18621
2021/12/15 0:00,4.3,17165.68,308,-14.3,60,819,4.8,21032,21658
2021/12/15 0:15,4.4,17574.34,308,-14.3,60,819,4.5,20127,18398
2021/12/15 0:30,4.6,18249.56,308,-14.2,59,819,4.7,21390,16969
2021/12/15 0:45,4.8,18924.78,307,-14.2,59,819,4.6,19739,18755
2021/12/15 1:00,4.9,19600,308,-14.1,58,819,4.3,14672,20407
2021/12/15 1:15,5.1,20346.76,306,-14,58,819,4.2,14814,16210
2021/12/15 1:30,5.2,21163.1,305,-13.9,57,819,4.4,17076,13263
2021/12/15 1:45,5.5,21980.42,305,-13.8,56,819,4.4,16729,16522
2021/12/15 2:00,5.6,22796.76,303,-13.7,55,819,4.9,21850,15629
2021/12/15 2:15,5.8,23502.36,302,-13.6,55,819,4.7,20481,18130
2021/12/15 2:30,5.9,24097.22,302,-13.5,54,819,4.9,20541,20229
2021/12/15 2:45,6,24692.08,300,-13.4,53,819,5.1,23510,18577
2021/12/15 3:00,6.1,25286.94,300,-13.3,52,819,5,22528,21033
2021/12/15 3:15,6.1,25725.98,298,-13.3,52,819,4.9,21864,21970
2021/12/15 3:30,6.1,26011.16,296,-13.2,52,819,5,22620,22908
2021/12/15 3:45,6.1,26295.36,295,-13.1,52,818,5.3,24588,20809
2021/12/15 4:00,6.1,26580.54,293,-13,52,818,5.9,31861,21970
2021/12/15 4:15,6,26872.58,291,-13,52,818,6,34562,25677
2021/12/15 4:30,6,27172.46,289,-13,52,818,5.6,29341,35054
2021/12/15 4:45,5.9,27471.36,287,-13,53,818,6.2,32960,29249
2021/12/15 5:00,6,27771.24,285,-13,53,818,6.1,32829,30187
2021/12/15 5:15,6.1,27982.92,283,-13,53,818,5.4,26776,33536
2021/12/15 5:30,6.1,28106.4,282,-13,53,818,5,21828,26570
2021/12/15 5:45,6.2,28229.88,282,-13.1,54,818,5.2,22747,25230
2021/12/15 6:00,6.3,28353.36,281,-13.1,54,818,4.9,20177,18487
2021/12/15 6:15,6.3,28383.74,281,-13.1,54,818,4.8,18075,21122
2021/12/15 6:30,6.3,28321.02,281,-13.1,54,818,4.6,16807,17148
2021/12/15 6:45,6.3,28259.28,280,-13,54,818,4.4,15031,13307
2021/12/15 7:00,6.3,28196.56,280,-13,54,818,4.5,17182,13798
2021/12/15 7:15,6.3,27820.24,279,-13,54,818,4.5,15813,15674
2021/12/15 7:30,6.2,27130.32,278,-12.9,54,818,4.7,18834,17148
2021/12/15 7:45,6,26439.42,277,-12.8,53,818,5.3,24760,18889
2021/12/15 8:00,5.9,25749.5,276,-12.7,53,818,5.4,25662,21970
2021/12/15 8:15,5.9,25374.16,274,-12.4,52,818,5.7,28560,23533
2021/12/15 8:30,5.9,25312.42,272,-11.7,49,818,5.5,25399,29383
2021/12/15 8:45,5.8,25250.68,270,-11.1,47,819,5.4,23340,26749
2021/12/15 9:00,5.8,25188.94,269,-10.4,44,819,5.7,26784,20586
2021/12/15 9:15,5.6,24679.34,267,-9.8,42,819,5.6,26216,20631
2021/12/15 9:30,5.2,23721.88,265,-9.2,41,819,6.2,34096,23801
2021/12/15 9:45,4.9,22764.42,261,-8.7,39,819,6.4,34854,30857
2021/12/15 10:00,4.5,21806.96,257,-8.1,38,819,6.7,40691,29562
2021/12/15 10:15,4.5,22134.28,254,-7.6,37,819,7.2,47179,38538
2021/12/15 10:30,4.6,23746.38,252,-7.2,37,819,7.2,46040,41395
2021/12/15 10:45,4.8,25359.46,252,-6.7,37,819,7.4,49981,41485
2021/12/15 11:00,5,26971.56,250,-6.3,37,819,8,52775,49389
2021/12/15 11:15,5.4,29217.72,251,-6,37,819,7.7,52533,52917
2021/12/15 11:30,5.9,32096.96,252,-5.8,38,819,8.6,54620,55685
2021/12/15 11:45,6.4,34976.2,254,-5.6,39,819,8.9,52796,53765
2021/12/15 12:00,6.8,37855.44,255,-5.4,40,819,8.9,53400,54122
2021/12/15 12:15,7.3,40877.76,256,-5.2,41,819,8.7,53803,53676
2021/12/15 12:30,7.8,44043.16,257,-5.1,42,819,9.3,54895,53944
2021/12/15 12:45,8.3,47209.54,258,-5,43,818,9.8,55066,52917
2021/12/15 13:00,8.7,50374.94,259,-4.9,44,818,9.8,52748,53854
2021/12/15 13:15,9.1,52697.54,259,-4.7,44,818,10,55074,53586
2021/12/15 13:30,9.2,54177.34,259,-4.6,43,818,10.1,53710,53988
2021/12/15 13:45,9.3,55389.81875,258,-4.5,43,817,9.8,53615,52113
2021/12/15 14:00,9.4,55193.56202,258,-4.4,42,817,10.9,54313,52068
2021/12/15 14:15,9.5,55394.95791,257,-4.3,43,817,11.1,55226,54792
2021/12/15 14:30,9.5,55471.76795,258,-4.4,44,817,12.4,53658,55149
2021/12/15 14:45,9.4,55123.19427,258,-4.5,45,817,12.3,54712,54256
2021/12/15 15:00,9.4,55450.73001,258,-4.6,46,817,12.3,54634,54658
2021/12/15 15:15,9.3,55413.71506,258,-4.7,48,817,12.5,54499,54390
2021/12/15 15:30,9.2,55262.47298,259,-4.9,50,817,11.7,55431,54212
2021/12/15 15:45,9,55200.55812,259,-5,51,817,11.4,56975,55373
2021/12/15 16:00,8.8,55155.19479,260,-5.2,53,817,11.9,58511,56310
2021/12/15 16:15,8.6,55184.98143,260,-5.4,55,817,11.1,61713,57069
2021/12/15 16:30,8.4,54093.06,260,-5.7,57,817,10.2,63589,59972
2021/12/15 16:45,8.2,52857.28,259,-6,59,818,9.5,62647,63366
2021/12/15 17:00,8,51621.5,258,-6.3,61,818,9.4,64898,64973
2021/12/15 17:15,7.8,50371.02,258,-6.7,63,818,9.3,46195,59079
2021/12/15 17:30,7.5,49107.8,257,-7,65,818,9.5,48248,48585
2021/12/15 17:45,7.3,47844.58,257,-7.3,66,818,9.4,69175,46218
2021/12/15 18:00,7,46581.36,255,-7.6,68,818,9.1,63761,62607
2021/12/15 18:15,6.9,45905.16,255,-7.9,69,818,9.7,64270,64839
2021/12/15 18:30,6.8,45817.94,255,-8.1,70,818,9.4,59550,58097
2021/12/15 18:45,6.7,45730.72,255,-8.4,71,818,9.3,62431,61848
2021/12/15 19:00,6.6,45643.5,254,-8.6,72,818,8.9,59463,60419
2021/12/15 19:15,6.6,45601.36,254,-8.8,72,818,8.9,58370,60642
2021/12/15 19:30,6.5,45605.28,255,-9,73,818,9,62068,56132
2021/12/15 19:45,6.5,45609.2,255,-9.1,73,818,9.5,63676,60106
2021/12/15 20:00,6.4,45613.12,256,-9.3,74,818,11.4,62253,62339
2021/12/15 20:15,6.4,45778.74,256,-9.4,74,818,13.1,58884,61937
2021/12/15 20:30,6.4,46105.08,258,-9.5,74,818,12.8,56773,59615
2021/12/15 20:45,6.5,46431.42,260,-9.6,74,818,14.2,56793,55730
2021/12/15 21:00,6.6,46757.76,262,-9.7,74,818,14.5,56002,55908
2021/12/15 21:15,6.6,47596.64,264,-9.6,74,818,15.9,56632,55685
2021/12/15 21:30,6.7,48947.08,267,-9.5,73,818,15.9,57019,56400
2021/12/15 21:45,6.9,50297.52,269,-9.4,72,818,15.7,56236,56444
2021/12/15 22:00,7,51647.96,272,-9.3,71,818,12.3,55988,55507
2021/12/15 22:15,7.2,53047.4,273,-9.3,71,818,12.9,56181,55417
2021/12/15 22:30,7.4,54494.86,275,-9.4,71,818,11.8,55314,55283
2021/12/15 22:45,7.7,55486.41578,276,-9.4,71,818,12.8,56914,55819
2021/12/15 23:00,8,55482.53446,277,-9.5,71,818,12.1,56259,56221
2021/12/15 23:15,8.2,55252.68229,278,-9.5,71,818,12.4,55320,55730
2021/12/15 23:30,8.4,55408.43486,279,-9.4,70,818,12.2,55360,54971
2021/12/15 23:45,8.6,55453.01837,279,-9.4,69,819,12.2,56102,55239
2021/12/16 0:00,9.3,55210.09432,283,-9.3,71,818,11.4,54194,55417
2021/12/16 0:15,9.1,55214.58847,283,-9.3,71,818,10.1,54838,56578
2021/12/16 0:30,8.9,55473.61582,284,-9.4,72,818,11,55685,54390
2021/12/16 0:45,8.6,55134.35893,285,-9.4,72,819,11.3,53913,55194
2021/12/16 1:00,8.3,54423.32,286,-9.5,73,819,11.8,54690,55105
2021/12/16 1:15,8.1,53453.12,286,-9.5,73,819,12.1,54770,53765
2021/12/16 1:30,8,52656.38,286,-9.6,74,819,11.8,55010,54658
2021/12/16 1:45,7.9,51860.62,285,-9.7,74,819,11.9,55764,53988
2021/12/16 2:00,7.8,51063.88,285,-9.8,75,819,12,56829,53586
2021/12/16 2:15,7.8,50609.16,285,-9.9,75,819,12,55148,55373
2021/12/16 2:30,7.9,50496.46,285,-9.9,75,819,10.5,55166,54167
2021/12/16 2:45,8,50383.76,285,-10,76,819,11.7,55669,57203
2021/12/16 3:00,8.1,50271.06,284,-10,76,819,10.9,54213,55105
2021/12/16 3:15,8.1,50078,285,-10,76,819,9.3,52857,54569
2021/12/16 3:30,8.3,49806.54,287,-10,75,819,9.6,54955,53899
2021/12/16 3:45,8.3,49535.08,289,-10.1,74,818,12.2,57049,53452
2021/12/16 4:00,8.5,49263.62,291,-10.1,73,818,12.2,57600,54390
2021/12/16 4:15,8.6,48647.2,292,-10.2,73,818,12.5,56941,55417
2021/12/16 4:30,8.7,47685.82,293,-10.5,72,818,11.6,57597,55998
2021/12/16 4:45,8.8,46724.44,294,-10.7,71,819,10.1,55809,55908
2021/12/16 5:00,8.9,45763.06,295,-11,70,819,10.1,59135,56846
2021/12/16 5:15,8.7,44191.14,298,-11.2,70,819,9.6,58630,55507
2021/12/16 5:30,8.3,42006.72,302,-11.5,70,819,10.1,58087,57069
2021/12/16 5:45,7.9,39822.3,307,-11.7,70,819,9.5,56717,57203
2021/12/16 6:00,7.5,37637.88,312,-12,70,819,8.9,55122,58141
2021/12/16 6:15,7.2,36051.26,316,-12.3,70,819,7.3,47254,57069
2021/12/16 6:30,7,35062.44,320,-12.7,70,819,8.7,61767,45325
2021/12/16 6:45,7,34074.6,324,-13.1,69,820,8.1,56817,50014
2021/12/16 7:00,6.9,33085.78,329,-13.5,69,820,6.9,41708,60419
2021/12/16 7:15,6.9,31801.98,330,-13.9,69,820,7.5,46149,50282
2021/12/16 7:30,6.8,30222.22,331,-14.3,68,820,6.4,32780,42110
2021/12/16 7:45,6.8,28641.48,331,-14.7,67,821,6.7,36821,37600
2021/12/16 8:00,6.7,27061.72,332,-15.1,66,821,6.3,30875,32911
2021/12/16 8:15,6.6,25499.6,331,-15.3,65,821,6.8,37799,35412
2021/12/16 8:30,6.5,23954.14,331,-15.4,62,821,6.5,34773,32866
2021/12/16 8:45,6.3,22408.68,331,-15.4,60,822,5.7,27866,38671
2021/12/16 9:00,6.2,20863.22,331,-15.5,57,822,6.5,34540,31035
2021/12/16 9:15,6.1,19889.1,330,-15.4,55,822,6,32834,35412
2021/12/16 9:30,6.2,19488.28,329,-15.2,53,822,5.4,24653,34385
2021/12/16 9:45,6.2,19086.48,328,-15,52,823,5.4,28227,26525
2021/12/16 10:00,6.2,18685.66,327,-14.8,50,823,6.9,43537,25632
2021/12/16 10:15,6.3,18854.22,325,-14.6,49,823,6.4,36055,39743
2021/12/16 10:30,6.4,19592.16,325,-14.5,48,823,5.4,23652,40726
2021/12/16 10:45,6.5,20330.1,324,-14.3,47,823,4.9,19599,26079
2021/12/16 11:00,6.6,21068.04,324,-14.2,46,823,5.4,22863,20363
2021/12/16 11:15,6.7,22384.18,322,-14.1,46,823,5.8,26168,18621
2021/12/16 11:30,6.9,24276.56,321,-14,46,823,5.8,28950,23265
2021/12/16 11:45,7,26169.92,320,-13.9,46,823,6.9,37975,27329
2021/12/16 12:00,7.2,28062.3,319,-13.8,46,823,6.5,36080,31839
2021/12/16 12:15,7.4,30270.24,318,-13.8,46,823,7.8,51277,35858
2021/12/16 12:30,7.6,32793.74,318,-13.7,46,823,7.4,45384,46843
2021/12/16 12:45,7.8,35317.24,316,-13.6,46,823,7.8,49606,43896
2021/12/16 13:00,8,37840.74,316,-13.5,46,823,7.8,50841,48272
2021/12/16 13:15,8.1,39871.3,315,-13.5,46,823,9,56856,45772
2021/12/16 13:30,8.2,41410.88,314,-13.5,46,823,7.5,49738,54301
2021/12/16 13:45,8.3,42950.46,313,-13.6,46,822,7.6,47058,50684
2021/12/16 14:00,8.4,44490.04,313,-13.6,46,822,7.6,46364,48719
2021/12/16 14:15,8.5,45401.44,312,-13.7,46,822,7.8,49960,44253
2021/12/16 14:30,8.4,45685.64,312,-13.8,46,822,7.7,54401,50728
2021/12/16 14:45,8.4,45968.86,311,-13.9,47,822,7.9,51846,54033
2021/12/16 15:00,8.3,46253.06,311,-14,47,822,7.4,50313,55194
2021/12/16 15:15,8.2,46363.8,310,-14.2,48,822,7.5,48087,47335
2021/12/16 15:30,8.2,46302.06,309,-14.5,49,822,8.2,59954,48630
2021/12/16 15:45,8.2,46240.32,308,-14.7,50,822,8.1,56230,61267
2021/12/16 16:00,8.2,46178.58,307,-15,51,822,7.4,50637,64259
2021/12/16 16:15,8.2,46220.72,306,-15.2,53,822,7.3,48311,45013
2021/12/16 16:30,8.2,46367.72,306,-15.4,54,822,7.2,41890,44566
